#, TTO, Mark,   Time,   Alt Ft, hPa, Dif Ft,  H Ft, L Ft, inHg, Temp, Tcpu, Vbat, VbatAv, Wind mps, Wind mph, Wind Ave, Wind Max, AflowMin, Wind Error
133, 00:07:10, 0, 12:05:59,  0.1, 1013.264, 0.1, 2.1, -4.2, 29.92172, 77.16, 85.91, 4.13, 4.12, 0.0327, 0.0732, 0.0711, 0.8452, 0.0000, 0
134, 00:07:11, 0, 12:06:00,  0.1, 1013.263, 0.1, 2.1, -4.2, 29.92170, 77.18, 87.59, 4.11, 4.12, 0.0302, 0.0676, 0.0711, 0.8452, 0.0000, 0
135, 00:07:12, 0, 12:06:01,  0.1, 1013.264, 0.1, 2.1, -4.2, 29.92173, 77.18, 85.06, 4.11, 4.12, 0.0302, 0.0676, 0.0709, 0.8452, 0.0000, 0
136, 00:07:13, 0, 12:06:02,  0.1, 1013.260, 0.1, 2.1, -4.2, 29.92169, 77.19, 85.91, 4.13, 4.12, 0.0302, 0.0676, 0.0709, 0.8452, 0.0000, 0
137, 00:07:14, 0, 12:06:03,  0.3, 1013.257, 0.3, 2.1, -4.2, 29.92175, 77.19, 88.43, 4.11, 4.12, 0.0302, 0.0676, 0.0708, 0.8452, 0.0000, 0
138, 00:07:15, 0, 12:06:04,  0.3, 1013.256, 0.3, 2.1, -4.2, 29.92169, 77.19, 85.91, 4.10, 4.12, 0.0302, 0.0676, 0.0707, 0.8452, 0.0000, 0
139, 00:07:16, 0, 12:06:05,  0.3, 1013.257, 0.3, 2.1, -4.2, 29.92172, 77.20, 88.43, 4.12, 4.12, 0.0302, 0.0676, 0.0705, 0.8452, 0.0000, 0
140, 00:07:17, 0, 12:06:06,  0.3, 1013.256, 0.3, 2.1, -4.2, 29.92170, 77.21, 86.75, 4.12, 4.12, 0.0327, 0.0732, 0.0704, 0.8452, 0.0000, 0
141, 00:07:18, 0, 12:06:07,  0.3, 1013.253, 0.3, 2.1, -4.2, 29.92168, 77.23, 86.75, 4.20, 4.12, 0.0302, 0.0676, 0.0702, 0.8452, 0.0000, 0
142, 00:07:19, 0, 12:06:08,  0.5, 1013.249, 0.5, 2.1, -4.2, 29.92168, 77.21, 82.53, 4.12, 4.12, 0.0277, 0.0620, 0.0700, 0.8452, 0.0000, 0
143, 00:07:20, 0, 12:06:09,  0.5, 1013.248, 0.5, 2.1, -4.2, 29.92168, 77.22, 88.43, 4.13, 4.12, 0.0302, 0.0676, 0.0700, 0.8452, 0.0000, 0
144, 00:07:21, 0, 12:06:10,  0.6, 1013.245, 0.6, 2.1, -4.2, 29.92171, 77.23, 82.53, 4.11, 4.12, 0.0302, 0.0676, 0.0699, 0.8452, 0.0000, 0
145, 00:07:22, 0, 12:06:11,  0.6, 1013.243, 0.6, 2.1, -4.2, 29.92169, 77.25, 88.43, 4.20, 4.12, 0.0302, 0.0676, 0.0698, 0.8452, 0.0000, 0
146, 00:07:23, 0, 12:06:12,  0.6, 1013.245, 0.6, 2.1, -4.2, 29.92171, 77.24, 85.91, 4.11, 4.12, 0.0327, 0.0732, 0.0698, 0.8452, 0.0000, 0
147, 00:07:24, 0, 12:06:13,  0.4, 1013.250, 0.4, 2.1, -4.2, 29.92168, 77.25, 85.91, 4.11, 4.12, 0.0327, 0.0732, 0.0699, 0.8452, 0.0000, 0
148, 00:07:25, 0, 12:06:14,  0.4, 1013.252, 0.4, 2.1, -4.2, 29.92174, 77.27, 89.28, 4.13, 4.12, 0.0302, 0.0676, 0.0698, 0.8452, 0.0000, 0
149, 00:07:26, 0, 12:06:15,  0.3, 1013.253, 0.3, 2.1, -4.2, 29.92168, 77.28, 86.75, 4.11, 4.12, 0.0327, 0.0732, 0.0699, 0.8452, 0.0000, 0
150, 00:07:27, 0, 12:06:16,  0.2, 1013.259, 0.2, 2.1, -4.2, 29.92172, 77.28, 88.43, 4.17, 4.12, 0.0302, 0.0676, 0.0698, 0.8452, 0.0000, 0
151, 00:07:28, 0, 12:06:17,  0.2, 1013.260, 0.2, 2.1, -4.2, 29.92175, 77.28, 88.43, 4.12, 4.12, 0.0327, 0.0732, 0.0699, 0.8452, 0.0000, 0
152, 00:07:29, 0, 12:06:18,  0.2, 1013.260, 0.2, 2.1, -4.2, 29.92175, 77.28, 89.28, 4.11, 4.12, 0.0302, 0.0676, 0.0699, 0.8452, 0.0000, 0
153, 00:07:30, 0, 12:06:19,  0.0, 1013.266, 0.0, 2.1, -4.2, 29.92171, 77.29, 88.43, 4.12, 4.12, 0.0252, 0.0563, 0.0697, 0.8452, 0.0000, 0
154, 00:07:31, 0, 12:06:20,  -0.1, 1013.268, -0.1, 2.1, -4.2, 29.92169, 77.30, 86.75, 4.12, 4.12, 0.0302, 0.0676, 0.0697, 0.8452, 0.0000, 0
155, 00:07:32, 0, 12:06:21,  0.0, 1013.266, 0.0, 2.1, -4.2, 29.92171, 77.29, 88.43, 4.11, 4.12, 0.0302, 0.0676, 0.0697, 0.8452, 0.0000, 0
156, 00:07:33, 0, 12:06:22,  0.0, 1013.267, 0.0, 2.1, -4.2, 29.92176, 77.30, 89.28, 4.18, 4.12, 0.0302, 0.0676, 0.0696, 0.8452, 0.0000, 0
157, 00:07:34, 0, 12:06:23,  0.0, 1013.265, 0.0, 2.1, -4.2, 29.92169, 77.30, 87.59, 4.10, 4.12, 0.0327, 0.0732, 0.0697, 0.8452, 0.0000, 0
158, 00:07:35, 0, 12:06:24,  -0.1, 1013.271, -0.1, 2.1, -4.2, 29.92171, 77.33, 86.75, 4.18, 4.13, 0.0277, 0.0620, 0.0695, 0.8452, 0.0000, 0
159, 00:07:36, 0, 12:06:25,  -0.1, 1013.272, -0.1, 2.1, -4.2, 29.92176, 77.32, 85.91, 4.19, 4.13, 0.0302, 0.0676, 0.0693, 0.8452, 0.0000, 0
160, 00:07:37, 0, 12:06:26,  -0.1, 1013.271, -0.1, 2.1, -4.2, 29.92171, 77.33, 86.75, 4.10, 4.13, 0.0302, 0.0676, 0.0692, 0.8452, 0.0000, 0
161, 00:07:38, 0, 12:06:27,  -0.1, 1013.268, -0.1, 2.1, -4.2, 29.92169, 77.33, 88.43, 4.20, 4.13, 0.0302, 0.0676, 0.0692, 0.8452, 0.0000, 0
162, 00:07:39, 0, 12:06:28,  -0.1, 1013.271, -0.1, 2.1, -4.2, 29.92172, 77.35, 86.75, 4.11, 4.13, 0.0302, 0.0676, 0.0691, 0.8452, 0.0000, 0
163, 00:07:40, 0, 12:06:29,  0.1, 1013.265, 0.1, 2.1, -4.2, 29.92176, 77.35, 88.43, 4.11, 4.13, 0.0302, 0.0676, 0.0691, 0.8452, 0.0000, 0
164, 00:07:41, 0, 12:06:30,  0.4, 1013.251, 0.4, 2.1, -4.2, 29.92171, 77.35, 86.75, 4.11, 4.13, 0.0302, 0.0676, 0.0691, 0.8452, 0.0000, 0
165, 00:07:42, 0, 12:06:31,  0.3, 1013.254, 0.3, 2.1, -4.2, 29.92171, 77.36, 89.28, 4.19, 4.13, 0.0302, 0.0676, 0.0691, 0.8452, 0.0000, 0
166, 00:07:43, 0, 12:06:32,  0.4, 1013.251, 0.4, 2.1, -4.2, 29.92169, 77.36, 87.59, 4.11, 4.13, 0.0277, 0.0620, 0.0689, 0.8452, 0.0000, 0
167, 00:07:44, 0, 12:06:33,  0.5, 1013.248, 0.5, 2.1, -4.2, 29.92168, 77.38, 87.59, 4.12, 4.13, 0.0302, 0.0676, 0.0689, 0.8452, 0.0000, 0
168, 00:07:45, 0, 12:06:34,  0.7, 1013.241, 0.7, 2.1, -4.2, 29.92168, 77.37, 87.59, 4.19, 4.13, 0.0302, 0.0676, 0.0688, 0.8452, 0.0000, 0
169, 00:07:46, 0, 12:06:35,  0.6, 1013.246, 0.6, 2.1, -4.2, 29.92170, 77.36, 87.59, 4.11, 4.13, 0.0302, 0.0676, 0.0688, 0.8452, 0.0000, 0
170, 00:07:47, 0, 12:06:36,  0.6, 1013.244, 0.6, 2.1, -4.2, 29.92168, 77.39, 87.59, 4.12, 4.13, 0.0302, 0.0676, 0.0687, 0.8452, 0.0000, 0
171, 00:07:48, 0, 12:06:37,  0.5, 1013.249, 0.5, 2.1, -4.2, 29.92168, 77.39, 84.22, 4.10, 4.13, 0.0327, 0.0732, 0.0688, 0.8452, 0.0000, 0
172, 00:07:49, 0, 12:06:38,  0.3, 1013.255, 0.3, 2.1, -4.2, 29.92168, 77.40, 88.43, 4.11, 4.13, 0.0302, 0.0676, 0.0687, 0.8452, 0.0000, 0
173, 00:07:50, 0, 12:06:39,  0.2, 1013.260, 0.2, 2.1, -4.2, 29.92174, 77.41, 89.28, 4.11, 4.13, 0.0302, 0.0676, 0.0686, 0.8452, 0.0000, 0
174, 00:07:51, 0, 12:06:40,  0.1, 1013.262, 0.1, 2.1, -4.2, 29.92175, 77.43, 88.43, 4.12, 4.13, 0.0252, 0.0563, 0.0685, 0.8452, 0.0000, 0
175, 00:07:52, 0, 12:06:41,  -0.1, 1013.270, -0.1, 2.1, -4.2, 29.92175, 77.41, 88.43, 4.12, 4.13, 0.0302, 0.0676, 0.0685, 0.8452, 0.0000, 0
176, 00:07:53, 0, 12:06:42,  -0.2, 1013.274, -0.2, 2.1, -4.2, 29.92172, 77.40, 87.59, 4.18, 4.13, 0.0302, 0.0676, 0.0685, 0.8452, 0.0000, 0
177, 00:07:54, 0, 12:06:43,  -0.3, 1013.279, -0.3, 2.1, -4.2, 29.92175, 77.41, 86.75, 4.13, 4.13, 0.0302, 0.0676, 0.0684, 0.8452, 0.0000, 0
178, 00:07:55, 0, 12:06:44,  -0.2, 1013.275, -0.2, 2.1, -4.2, 29.92175, 77.43, 88.43, 4.12, 4.13, 0.0302, 0.0676, 0.0684, 0.8452, 0.0000, 0
179, 00:07:56, 0, 12:06:45,  -0.4, 1013.283, -0.4, 2.1, -4.2, 29.92178, 77.43, 90.12, 4.12, 4.13, 0.0277, 0.0620, 0.0682, 0.8452, 0.0000, 0
180, 00:07:57, 0, 12:06:46,  0.5, 1013.247, 0.5, 2.1, -4.2, 29.92169, 77.42, 85.91, 4.11, 4.13, 0.0302, 0.0676, 0.0680, 0.8452, 0.0000, 0
181, 00:07:58, 0, 12:06:47,  1.4, 1013.217, 1.4, 2.1, -4.2, 29.92168, 77.42, 86.75, 4.11, 4.13, 0.0277, 0.0620, 0.0679, 0.8452, 0.0000, 0
182, 00:07:59, 0, 12:06:48,  1.2, 1013.222, 1.2, 2.1, -4.2, 29.92166, 77.43, 86.75, 4.11, 4.13, 0.0277, 0.0620, 0.0678, 0.8452, 0.0000, 0
183, 00:08:00, 0, 12:06:49,  0.9, 1013.234, 0.9, 2.1, -4.2, 29.92166, 77.45, 87.59, 4.12, 4.13, 0.0302, 0.0676, 0.0679, 0.8452, 0.0000, 0
184, 00:08:01, 0, 12:06:50,  1.1, 1013.225, 1.1, 2.1, -4.2, 29.92166, 77.44, 87.59, 4.11, 4.13, 0.0277, 0.0620, 0.0678, 0.8452, 0.0000, 0
185, 00:08:02, 0, 12:06:51,  1.1, 1013.225, 1.1, 2.1, -4.2, 29.92166, 77.47, 88.43, 4.11, 4.13, 0.0327, 0.0732, 0.0678, 0.8452, 0.0000, 0
186, 00:08:03, 0, 12:06:52,  1.2, 1013.221, 1.2, 2.1, -4.2, 29.92165, 77.47, 88.43, 4.12, 4.13, 0.0277, 0.0620, 0.0677, 0.8452, 0.0000, 0
187, 00:08:04, 0, 12:06:53,  1.0, 1013.227, 1.0, 2.1, -4.2, 29.92166, 77.47, 88.43, 4.12, 4.13, 0.0302, 0.0676, 0.0676, 0.8452, 0.0000, 0
188, 00:08:05, 0, 12:06:54,  0.7, 1013.239, 0.7, 2.1, -4.2, 29.92168, 77.45, 84.22, 4.10, 4.13, 0.0277, 0.0620, 0.0674, 0.8452, 0.0000, 0
189, 00:08:06, 0, 12:06:55,  0.5, 1013.249, 0.5, 2.1, -4.2, 29.92168, 77.47, 89.28, 4.11, 4.13, 0.0302, 0.0676, 0.0674, 0.8452, 0.0000, 0
190, 00:08:07, 0, 12:06:56,  0.5, 1013.247, 0.5, 2.1, -4.2, 29.92167, 77.47, 87.59, 4.19, 4.13, 0.0302, 0.0676, 0.0673, 0.8452, 0.0000, 0
191, 00:08:08, 0, 12:06:57,  0.8, 1013.238, 0.8, 2.1, -4.2, 29.92168, 77.47, 87.59, 4.13, 4.13, 0.0302, 0.0676, 0.0672, 0.8452, 0.0000, 0
192, 00:08:09, 0, 12:06:58,  0.8, 1013.238, 0.8, 2.1, -4.2, 29.92168, 77.48, 88.43, 4.12, 4.13, 0.0302, 0.0676, 0.0672, 0.8452, 0.0000, 0
193, 00:08:10, 0, 12:06:59,  0.5, 1013.247, 0.5, 2.1, -4.2, 29.92169, 77.50, 87.59, 4.12, 4.13, 0.0302, 0.0676, 0.0671, 0.8452, 0.0000, 0
194, 00:08:11, 0, 12:07:00,  0.3, 1013.257, 0.3, 2.1, -4.2, 29.92172, 77.50, 85.91, 4.12, 4.13, 0.0327, 0.0732, 0.0672, 0.8452, 0.0000, 0
195, 00:08:12, 0, 12:07:01,  0.4, 1013.250, 0.4, 2.1, -4.2, 29.92168, 77.50, 88.43, 4.11, 4.13, 0.0302, 0.0676, 0.0672, 0.8452, 0.0000, 0
196, 00:08:13, 0, 12:07:02,  0.3, 1013.255, 0.3, 2.1, -4.2, 29.92168, 77.52, 89.28, 4.12, 4.13, 0.0302, 0.0676, 0.0672, 0.8452, 0.0000, 0
197, 00:08:14, 0, 12:07:03,  0.6, 1013.245, 0.6, 2.1, -4.2, 29.92170, 77.50, 87.59, 4.14, 4.13, 0.0327, 0.0732, 0.0673, 0.8452, 0.0000, 0
198, 00:08:15, 0, 12:07:04,  0.9, 1013.234, 0.9, 2.1, -4.2, 29.92168, 77.50, 87.59, 4.11, 4.13, 0.0277, 0.0620, 0.0672, 0.8452, 0.0000, 0
199, 00:08:16, 0, 12:07:05,  0.7, 1013.240, 0.7, 2.1, -4.2, 29.92167, 77.50, 87.59, 4.11, 4.13, 0.0302, 0.0676, 0.0672, 0.8452, 0.0000, 0
200, 00:08:17, 0, 12:07:06,  0.8, 1013.237, 0.8, 2.1, -4.2, 29.92165, 77.52, 87.59, 4.11, 4.13, 0.0327, 0.0732, 0.0672, 0.8452, 0.0000, 0
201, 00:08:18, 0, 12:07:07,  0.7, 1013.239, 0.7, 2.1, -4.2, 29.92168, 77.52, 88.43, 4.12, 4.13, 0.0277, 0.0620, 0.0671, 0.8452, 0.0000, 0
202, 00:08:19, 0, 12:07:08,  0.7, 1013.239, 0.7, 2.1, -4.2, 29.92168, 77.52, 88.43, 4.11, 4.13, 0.0327, 0.0732, 0.0673, 0.8452, 0.0000, 0
203, 00:08:20, 0, 12:07:09,  0.8, 1013.238, 0.8, 2.1, -4.2, 29.92167, 77.53, 87.59, 4.13, 4.13, 0.0302, 0.0676, 0.0673, 0.8452, 0.0000, 0
204, 00:08:21, 0, 12:07:10,  1.1, 1013.227, 1.1, 2.1, -4.2, 29.92167, 77.51, 85.91, 4.12, 4.13, 0.0302, 0.0676, 0.0673, 0.8452, 0.0000, 0
205, 00:08:22, 0, 12:07:11,  0.9, 1013.232, 0.9, 2.1, -4.2, 29.92166, 77.52, 88.43, 4.11, 4.13, 0.0277, 0.0620, 0.0672, 0.8452, 0.0000, 0
206, 00:08:23, 0, 12:07:12,  1.3, 1013.219, 1.3, 2.1, -4.2, 29.92168, 77.54, 89.28, 4.17, 4.13, 0.0277, 0.0620, 0.0671, 0.8452, 0.0000, 0
207, 00:08:24, 0, 12:07:13,  1.1, 1013.226, 1.1, 2.1, -4.2, 29.92165, 77.56, 87.59, 4.11, 4.13, 0.0302, 0.0676, 0.0670, 0.8452, 0.0000, 0
208, 00:08:25, 0, 12:07:14,  1.0, 1013.230, 1.0, 2.1, -4.2, 29.92168, 77.56, 88.43, 4.11, 4.13, 0.0302, 0.0676, 0.0670, 0.8452, 0.0000, 0
209, 00:08:26, 0, 12:07:15,  0.8, 1013.235, 0.8, 2.1, -4.2, 29.92167, 77.55, 89.28, 4.16, 4.13, 0.0302, 0.0676, 0.0669, 0.8452, 0.0000, 0
210, 00:08:27, 0, 12:07:16,  0.7, 1013.239, 0.7, 2.1, -4.2, 29.92168, 77.55, 88.43, 4.11, 4.13, 0.0302, 0.0676, 0.0669, 0.8452, 0.0000, 0
211, 00:08:28, 0, 12:07:17,  0.7, 1013.239, 0.7, 2.1, -4.2, 29.92168, 77.56, 88.43, 4.19, 4.13, 0.0277, 0.0620, 0.0667, 0.8452, 0.0000, 0
212, 00:08:29, 0, 12:07:18,  0.6, 1013.244, 0.6, 2.1, -4.2, 29.92170, 77.58, 87.59, 4.17, 4.13, 0.0277, 0.0620, 0.0666, 0.8452, 0.0000, 0
213, 00:08:30, 0, 12:07:19,  0.8, 1013.238, 0.8, 2.1, -4.2, 29.92168, 77.58, 88.43, 4.11, 4.13, 0.0302, 0.0676, 0.0668, 0.8452, 0.0000, 0
214, 00:08:31, 0, 12:07:20,  0.8, 1013.238, 0.8, 2.1, -4.2, 29.92168, 77.58, 87.59, 4.11, 4.13, 0.0302, 0.0676, 0.0668, 0.8452, 0.0000, 0
215, 00:08:32, 0, 12:07:21,  0.8, 1013.236, 0.8, 2.1, -4.2, 29.92166, 77.59, 87.59, 4.10, 4.13, 0.0302, 0.0676, 0.0668, 0.8452, 0.0000, 0
216, 00:08:33, 0, 12:07:22,  0.8, 1013.235, 0.8, 2.1, -4.2, 29.92168, 77.59, 88.43, 4.11, 4.13, 0.0327, 0.0732, 0.0669, 0.8452, 0.0000, 0
217, 00:08:34, 0, 12:07:23,  0.6, 1013.244, 0.6, 2.1, -4.2, 29.92169, 77.58, 87.59, 4.16, 4.13, 0.0302, 0.0676, 0.0668, 0.8452, 0.0000, 0
218, 00:08:35, 0, 12:07:24,  0.8, 1013.237, 0.8, 2.1, -4.2, 29.92165, 77.60, 86.75, 4.10, 4.13, 0.0277, 0.0620, 0.0668, 0.8452, 0.0000, 0
219, 00:08:36, 0, 12:07:25,  0.8, 1013.237, 0.8, 2.1, -4.2, 29.92165, 77.60, 89.28, 4.11, 4.12, 0.0302, 0.0676, 0.0668, 0.8452, 0.0000, 0
220, 00:08:37, 0, 12:07:26,  0.8, 1013.235, 0.8, 2.1, -4.2, 29.92167, 77.60, 87.59, 4.11, 4.12, 0.0327, 0.0732, 0.0669, 0.8452, 0.0000, 0
221, 00:08:38, 0, 12:07:27,  0.6, 1013.242, 0.6, 2.1, -4.2, 29.92167, 77.62, 88.43, 4.10, 4.12, 0.0302, 0.0676, 0.0669, 0.8452, 0.0000, 0
222, 00:08:39, 0, 12:07:28,  0.6, 1013.244, 0.6, 2.1, -4.2, 29.92168, 77.61, 87.59, 4.10, 4.12, 0.0252, 0.0563, 0.0667, 0.8452, 0.0000, 0
223, 00:08:40, 0, 12:07:29,  0.9, 1013.232, 0.9, 2.1, -4.2, 29.92167, 77.62, 85.06, 4.13, 4.12, 0.0302, 0.0676, 0.0667, 0.8452, 0.0000, 0
224, 00:08:41, 0, 12:07:30,  1.1, 1013.225, 1.1, 2.1, -4.2, 29.92165, 77.63, 87.59, 4.19, 4.12, 0.0302, 0.0676, 0.0667, 0.8452, 0.0000, 0
225, 00:08:42, 0, 12:07:31,  1.1, 1013.224, 1.1, 2.1, -4.2, 29.92168, 77.65, 86.75, 4.11, 4.12, 0.0302, 0.0676, 0.0667, 0.8452, 0.0000, 0
226, 00:08:43, 0, 12:07:32,  1.1, 1013.224, 1.1, 2.1, -4.2, 29.92165, 77.64, 88.43, 4.12, 4.12, 0.0302, 0.0676, 0.0668, 0.8452, 0.0000, 0
227, 00:08:44, 0, 12:07:33,  1.0, 1013.228, 1.0, 2.1, -4.2, 29.92168, 77.64, 85.91, 4.11, 4.12, 0.0252, 0.0563, 0.0666, 0.8452, 0.0000, 0
228, 00:08:45, 0, 12:07:34,  1.0, 1013.227, 1.0, 2.1, -4.2, 29.92166, 77.66, 88.43, 4.11, 4.12, 0.0302, 0.0676, 0.0666, 0.8452, 0.0000, 0
229, 00:08:46, 0, 12:07:35,  0.8, 1013.237, 0.8, 2.1, -4.2, 29.92168, 77.67, 86.75, 4.11, 4.12, 0.0252, 0.0563, 0.0664, 0.8452, 0.0000, 0
230, 00:08:47, 0, 12:07:36,  0.9, 1013.231, 0.9, 2.1, -4.2, 29.92166, 77.68, 89.28, 4.11, 4.12, 0.0277, 0.0620, 0.0663, 0.8452, 0.0000, 0
231, 00:08:48, 0, 12:07:37,  0.9, 1013.234, 0.9, 2.1, -4.2, 29.92166, 77.68, 90.12, 4.17, 4.12, 0.0302, 0.0676, 0.0662, 0.8452, 0.0000, 0
232, 00:08:49, 0, 12:07:38,  1.0, 1013.228, 1.0, 2.1, -4.2, 29.92168, 77.69, 88.43, 4.11, 4.12, 0.0302, 0.0676, 0.0662, 0.8452, 0.0000, 0
233, 00:08:50, 0, 12:07:39,  1.5, 1013.212, 1.5, 2.1, -4.2, 29.92164, 77.68, 88.43, 4.16, 4.12, 0.0302, 0.0676, 0.0662, 0.8452, 0.0000, 0
234, 00:08:51, 0, 12:07:40,  1.8, 1013.199, 1.8, 2.1, -4.2, 29.92165, 77.66, 89.28, 4.10, 4.12, 0.0302, 0.0676, 0.0664, 0.8452, 0.0000, 0
235, 00:08:52, 0, 12:07:41,  2.1, 1013.189, 2.1, 2.1, -4.2, 29.92162, 77.69, 87.59, 4.11, 4.12, 0.0302, 0.0676, 0.0664, 0.8452, 0.0000, 0
236, 00:08:53, 0, 12:07:42,  1.9, 1013.197, 1.9, 2.1, -4.2, 29.92164, 77.68, 87.59, 4.10, 4.12, 0.0302, 0.0676, 0.0664, 0.8452, 0.0000, 0
237, 00:08:54, 0, 12:07:43,  1.7, 1013.202, 1.7, 2.1, -4.2, 29.92162, 77.68, 88.43, 4.12, 4.12, 0.0302, 0.0676, 0.0664, 0.8452, 0.0000, 0
238, 00:08:55, 0, 12:07:44,  1.5, 1013.213, 1.5, 2.1, -4.2, 29.92165, 77.68, 86.75, 4.11, 4.12, 0.0302, 0.0676, 0.0664, 0.8452, 0.0000, 0
239, 00:08:56, 0, 12:07:45,  1.0, 1013.227, 1.0, 2.1, -4.2, 29.92166, 77.69, 89.28, 4.16, 4.12, 0.0277, 0.0620, 0.0664, 0.8452, 0.0000, 0
240, 00:08:57, 0, 12:07:46,  1.0, 1013.230, 1.0, 2.1, -4.2, 29.92168, 77.70, 87.59, 4.11, 4.12, 0.0252, 0.0563, 0.0662, 0.8452, 0.0000, 0
241, 00:08:58, 0, 12:07:47,  1.1, 1013.227, 1.1, 2.1, -4.2, 29.92167, 77.69, 89.28, 4.10, 4.12, 0.0302, 0.0676, 0.0663, 0.8452, 0.0000, 0
242, 00:08:59, 0, 12:07:48,  1.0, 1013.230, 1.0, 2.1, -4.2, 29.92167, 77.69, 88.43, 4.17, 4.12, 0.0302, 0.0676, 0.0664, 0.8452, 0.0000, 0
243, 00:09:00, 0, 12:07:49,  1.0, 1013.230, 1.0, 2.1, -4.2, 29.92168, 77.73, 88.43, 4.10, 4.12, 0.0302, 0.0676, 0.0664, 0.8452, 0.0000, 0
244, 00:09:01, 0, 12:07:50,  0.9, 1013.231, 0.9, 2.1, -4.2, 29.92166, 77.71, 85.91, 4.11, 4.12, 0.0277, 0.0620, 0.0664, 0.8452, 0.0000, 0
245, 00:09:02, 0, 12:07:51,  1.0, 1013.229, 1.0, 2.1, -4.2, 29.92166, 77.72, 89.28, 4.11, 4.12, 0.0302, 0.0676, 0.0663, 0.8452, 0.0000, 0
246, 00:09:03, 0, 12:07:52,  1.0, 1013.230, 1.0, 2.1, -4.2, 29.92168, 77.73, 86.75, 4.11, 4.12, 0.0277, 0.0620, 0.0663, 0.8452, 0.0000, 0
247, 00:09:04, 0, 12:07:53,  0.9, 1013.231, 0.9, 2.1, -4.2, 29.92166, 77.72, 85.91, 4.12, 4.12, 0.0277, 0.0620, 0.0662, 0.8452, 0.0000, 0
248, 00:09:05, 0, 12:07:54,  1.0, 1013.230, 1.0, 2.1, -4.2, 29.92168, 77.72, 85.06, 4.11, 4.12, 0.0302, 0.0676, 0.0663, 0.8452, 0.0000, 0
249, 00:09:06, 0, 12:07:55,  1.0, 1013.229, 1.0, 2.1, -4.2, 29.92168, 77.73, 89.28, 4.11, 4.12, 0.0302, 0.0676, 0.0663, 0.8452, 0.0000, 0
250, 00:09:07, 0, 12:07:56,  0.9, 1013.231, 0.9, 2.1, -4.2, 29.92166, 77.74, 87.59, 4.10, 4.12, 0.0277, 0.0620, 0.0662, 0.8452, 0.0000, 0
251, 00:09:08, 0, 12:07:57,  0.9, 1013.232, 0.9, 2.1, -4.2, 29.92167, 77.75, 88.43, 4.12, 4.12, 0.0327, 0.0732, 0.0663, 0.8452, 0.0000, 0
252, 00:09:09, 0, 12:07:58,  1.2, 1013.221, 1.2, 2.1, -4.2, 29.92166, 77.75, 88.43, 4.13, 4.12, 0.0302, 0.0676, 0.0663, 0.8452, 0.0000, 0
253, 00:09:10, 0, 12:07:59,  1.1, 1013.224, 1.1, 2.1, -4.2, 29.92165, 77.76, 86.75, 4.10, 4.12, 0.0327, 0.0732, 0.0664, 0.8452, 0.0000, 0
254, 00:09:11, 0, 12:08:00,  1.2, 1013.220, 1.2, 2.1, -4.2, 29.92168, 77.76, 87.59, 4.13, 4.12, 0.0277, 0.0620, 0.0662, 0.8452, 0.0000, 0
255, 00:09:12, 0, 12:08:01,  1.3, 1013.218, 1.3, 2.1, -4.2, 29.92164, 77.74, 88.43, 4.10, 4.12, 0.0302, 0.0676, 0.0662, 0.8452, 0.0000, 0
256, 00:09:13, 0, 12:08:02,  1.2, 1013.221, 1.2, 2.1, -4.2, 29.92165, 77.76, 87.59, 4.11, 4.12, 0.0302, 0.0676, 0.0662, 0.8452, 0.0000, 0
257, 00:09:14, 0, 12:08:03,  1.2, 1013.221, 1.2, 2.1, -4.2, 29.92165, 77.75, 87.59, 4.10, 4.12, 0.0302, 0.0676, 0.0661, 0.8452, 0.0000, 0
258, 00:09:15, 0, 12:08:04,  1.2, 1013.223, 1.2, 2.1, -4.2, 29.92168, 77.74, 87.59, 4.11, 4.12, 0.0277, 0.0620, 0.0661, 0.8452, 0.0000, 0
259, 00:09:16, 0, 12:08:05,  1.0, 1013.229, 1.0, 2.1, -4.2, 29.92168, 77.77, 89.28, 4.10, 4.12, 0.0277, 0.0620, 0.0660, 0.8452, 0.0000, 0
260, 00:09:17, 0, 12:08:06,  0.9, 1013.233, 0.9, 2.1, -4.2, 29.92169, 77.77, 88.43, 4.11, 4.12, 0.0277, 0.0620, 0.0658, 0.8452, 0.0000, 0
261, 00:09:18, 0, 12:08:07,  0.9, 1013.233, 0.9, 2.1, -4.2, 29.92168, 77.78, 90.12, 4.10, 4.12, 0.0252, 0.0563, 0.0657, 0.8452, 0.0000, 0
262, 00:09:19, 0, 12:08:08,  0.7, 1013.239, 0.7, 2.1, -4.2, 29.92168, 77.79, 91.80, 4.10, 4.12, 0.0252, 0.0563, 0.0655, 0.8452, 0.0000, 0
263, 00:09:20, 0, 12:08:09,  0.9, 1013.231, 0.9, 2.1, -4.2, 29.92165, 77.77, 89.28, 4.11, 4.12, 0.0327, 0.0732, 0.0655, 0.8452, 0.0000, 0
264, 00:09:21, 0, 12:08:10,  1.1, 1013.224, 1.1, 2.1, -4.2, 29.92166, 77.78, 87.59, 4.10, 4.12, 0.0302, 0.0676, 0.0655, 0.8452, 0.0000, 0
265, 00:09:22, 0, 12:08:11,  1.4, 1013.213, 1.4, 2.1, -4.2, 29.92165, 77.78, 88.43, 4.11, 4.12, 0.0302, 0.0676, 0.0656, 0.8452, 0.0000, 0
