#, TTO, Time, Mark, Alt, Alt>GND, Wind, WindMax, WindErr, 10sAve, 10sGust,10sLull, 10sTurb, 10sRofC, 10sJerk, 2mAve, 2mG, 2mL, 2mT, 10mAve, 10mG, 10mL, 10mT
15095, 04:16:32, 16:15:21, 0, 567.4, 567.4, 0.0, 16.2, 0, 0.3, 2.4, 0.0, 2.4, +0.00, +0.00, 0.7, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15096, 04:16:33, 16:15:22, 0, 569.1, 569.1, 0.0, 16.2, 0, 0.3, 2.4, 0.0, 2.4, +0.00, +0.00, 0.7, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15097, 04:16:34, 16:15:23, 0, 564.4, 564.4, 0.0, 16.2, 0, 0.3, 2.4, 0.0, 2.4, +0.00, +0.00, 0.7, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15098, 04:16:35, 16:15:24, 0, 565.4, 565.4, 0.0, 16.2, 0, 0.3, 2.4, 0.0, 2.4, +0.00, +0.00, 0.7, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15099, 04:16:36, 16:15:25, 0, 564.8, 564.8, 0.0, 16.2, 0, 0.1, 0.5, 0.0, 0.5, +0.00, +0.00, 0.7, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15100, 04:16:37, 16:15:26, 0, 562.9, 562.9, 0.0, 16.2, 0, 0.1, 0.5, 0.0, 0.5, +0.00, +0.00, 0.7, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15101, 04:16:38, 16:15:27, 0, 561.5, 561.5, 0.0, 16.2, 0, 0.1, 0.5, 0.0, 0.5, +0.00, +0.00, 0.7, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15102, 04:16:39, 16:15:28, 0, 562.4, 562.4, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.7, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15103, 04:16:40, 16:15:29, 0, 561.8, 561.8, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.7, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15104, 04:16:41, 16:15:30, 0, 561.4, 561.4, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.7, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15105, 04:16:42, 16:15:31, 0, 564.9, 564.9, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.7, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15106, 04:16:43, 16:15:32, 0, 561.8, 561.8, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.7, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15107, 04:16:44, 16:15:33, 0, 561.9, 561.9, 0.0, 16.2, 419, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.6, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15108, 04:16:45, 16:15:34, 0, 562.7, 562.7, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.6, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15109, 04:16:46, 16:15:35, 0, 561.6, 561.6, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.6, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15110, 04:16:47, 16:15:36, 0, 561.1, 561.1, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.6, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15111, 04:16:48, 16:15:37, 0, 563.4, 563.4, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.6, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15112, 04:16:49, 16:15:38, 0, 561.9, 561.9, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.6, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15113, 04:16:50, 16:15:39, 0, 561.4, 561.4, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.6, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15114, 04:16:51, 16:15:40, 0, 562.6, 562.6, 0.5, 16.2, 0, 0.1, 0.5, 0.0, 0.5, +0.51, +0.51, 0.6, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15115, 04:16:52, 16:15:41, 0, 561.6, 561.6, 0.0, 16.2, 0, 0.1, 0.5, 0.0, 0.5, -0.51, -1.01, 0.6, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15116, 04:16:53, 16:15:42, 0, 563.7, 563.7, 0.0, 16.2, 0, 0.1, 0.5, 0.0, 0.5, +0.00, +0.51, 0.6, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15117, 04:16:54, 16:15:43, 0, 566.6, 566.6, 0.0, 16.2, 0, 0.1, 0.5, 0.0, 0.5, +0.00, +0.00, 0.6, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15118, 04:16:55, 16:15:44, 0, 564.8, 564.8, 0.0, 16.2, 0, 0.1, 0.5, 0.0, 0.5, +0.00, +0.00, 0.5, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15119, 04:16:56, 16:15:45, 0, 566.3, 566.3, 0.0, 16.2, 0, 0.1, 0.5, 0.0, 0.5, +0.00, +0.00, 0.5, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15120, 04:16:57, 16:15:46, 0, 568.8, 568.8, 0.0, 16.2, 0, 0.1, 0.5, 0.0, 0.5, +0.00, +0.00, 0.5, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15121, 04:16:58, 16:15:47, 0, 565.3, 565.3, 0.0, 16.2, 0, 0.1, 0.5, 0.0, 0.5, +0.00, +0.00, 0.5, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15122, 04:16:59, 16:15:48, 0, 566.3, 566.3, 0.0, 16.2, 0, 0.1, 0.5, 0.0, 0.5, +0.00, +0.00, 0.5, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15123, 04:17:00, 16:15:49, 0, 568.1, 568.1, 0.0, 16.2, 0, 0.1, 0.5, 0.0, 0.5, +0.00, +0.00, 0.5, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15124, 04:17:01, 16:15:50, 0, 568.1, 568.1, 0.0, 16.2, 420, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.5, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15125, 04:17:02, 16:15:51, 0, 565.0, 565.0, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.5, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15126, 04:17:03, 16:15:52, 0, 567.4, 567.4, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.5, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15127, 04:17:04, 16:15:53, 0, 567.6, 567.6, 0.1, 16.2, 0, 0.0, 0.1, 0.0, 0.1, +0.15, +0.15, 0.5, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15128, 04:17:05, 16:15:54, 0, 565.2, 565.2, 0.0, 16.2, 0, 0.0, 0.1, 0.0, 0.1, -0.15, -0.29, 0.5, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15129, 04:17:06, 16:15:55, 0, 566.6, 566.6, 0.0, 16.2, 0, 0.0, 0.1, 0.0, 0.1, +0.00, +0.15, 0.5, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15130, 04:17:07, 16:15:56, 0, 568.3, 568.3, 0.0, 16.2, 0, 0.0, 0.1, 0.0, 0.1, +0.00, +0.00, 0.5, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15131, 04:17:08, 16:15:57, 0, 565.7, 565.7, 0.0, 16.2, 0, 0.0, 0.1, 0.0, 0.1, +0.00, +0.00, 0.5, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15132, 04:17:09, 16:15:58, 0, 566.3, 566.3, 0.0, 16.2, 0, 0.0, 0.1, 0.0, 0.1, +0.00, +0.00, 0.5, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15133, 04:17:10, 16:15:59, 0, 567.6, 567.6, 0.0, 16.2, 0, 0.0, 0.1, 0.0, 0.1, +0.00, +0.00, 0.5, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15134, 04:17:11, 16:16:00, 0, 567.5, 567.5, 0.0, 16.2, 0, 0.0, 0.1, 0.0, 0.1, +0.00, +0.00, 0.4, 6.9, 0.0, 6.9, 0.7, 8.3, 0.0, 8.3
15135, 04:17:12, 16:16:01, 0, 565.6, 565.6, 0.0, 16.2, 0, 0.0, 0.1, 0.0, 0.1, +0.00, +0.00, 0.4, 5.0, 0.0, 5.0, 0.7, 8.3, 0.0, 8.3
15136, 04:17:13, 16:16:02, 0, 566.6, 566.6, 0.0, 16.2, 0, 0.0, 0.1, 0.0, 0.1, +0.00, +0.00, 0.4, 5.0, 0.0, 5.0, 0.7, 8.3, 0.0, 8.3
15137, 04:17:14, 16:16:03, 0, 568.1, 568.1, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.4, 5.0, 0.0, 5.0, 0.7, 8.3, 0.0, 8.3
15138, 04:17:15, 16:16:04, 0, 565.3, 565.3, 0.0, 16.2, 0, 0.0, 0.0, 0.0, 0.0, +0.00, +0.00, 0.4, 5.0, 0.0, 5.0, 0.7, 8.3, 0.0, 8.3
15139, 04:17:16, 16:16:05, 0, 568.6, 568.6, 4.3, 16.2, 0, 0.4, 4.3, 0.0, 4.3, +4.26, +4.26, 0.4, 5.0, 0.0, 5.0, 0.7, 8.3, 0.0, 8.3
15140, 04:17:17, 16:16:06, 0, 565.0, 565.0, 0.7, 16.2, 0, 0.5, 4.3, 0.0, 4.3, -3.61, -7.87, 0.4, 5.0, 0.0, 5.0, 0.7, 8.3, 0.0, 8.3
15141, 04:17:18, 16:16:07, 0, 564.6, 564.6, 4.2, 16.2, 0, 0.9, 4.3, 0.0, 4.3, +3.56, +7.17, 0.4, 5.0, 0.0, 5.0, 0.7, 8.3, 0.0, 8.3
15142, 04:17:19, 16:16:08, 0, 564.4, 564.4, 3.7, 16.2, 0, 1.3, 4.3, 0.0, 4.3, -0.55, -4.11, 0.5, 5.0, 0.0, 5.0, 0.7, 8.3, 0.0, 8.3
15143, 04:17:20, 16:16:09, 0, 568.3, 568.3, 2.1, 16.2, 0, 1.5, 4.3, 0.0, 4.3, -1.59, -1.04, 0.5, 5.0, 0.0, 5.0, 0.7, 8.3, 0.0, 8.3
15144, 04:17:21, 16:16:10, 0, 562.7, 562.7, 0.0, 16.2, 0, 1.5, 4.3, 0.0, 4.3, -2.07, -0.47, 0.5, 5.0, 0.0, 5.0, 0.7, 8.3, 0.0, 8.3
15145, 04:17:22, 16:16:11, 0, 565.3, 565.3, 0.0, 16.2, 0, 1.5, 4.3, 0.0, 4.3, +0.00, +2.07, 0.4, 5.0, 0.0, 5.0, 0.7, 8.3, 0.0, 8.3
15146, 04:17:23, 16:16:12, 0, 563.0, 563.0, 0.0, 16.2, 421, 1.5, 4.3, 0.0, 4.3, +0.00, +0.00, 0.4, 5.0, 0.0, 5.0, 0.7, 8.3, 0.0, 8.3
15147, 04:17:24, 16:16:13, 0, 566.2, 566.2, 0.0, 16.2, 0, 1.5, 4.3, 0.0, 4.3, +0.00, +0.00, 0.4, 5.0, 0.0, 5.0, 0.7, 8.3, 0.0, 8.3
15148, 04:17:25, 16:16:14, 0, 565.8, 565.8, 0.0, 16.2, 0, 1.5, 4.3, 0.0, 4.3, +0.00, +0.00, 0.4, 5.0, 0.0, 5.0, 0.7, 8.3, 0.0, 8.3
15149, 04:17:26, 16:16:15, 0, 566.4, 566.4, 0.0, 16.2, 0, 1.1, 4.2, 0.0, 4.2, +0.00, +0.00, 0.4, 5.0, 0.0, 5.0, 0.7, 8.3, 0.0, 8.3
15150, 04:17:27, 16:16:16, 0, 565.9, 565.9, 0.0, 16.2, 0, 1.0, 4.2, 0.0, 4.2, +0.00, +0.00, 0.4, 5.0, 0.0, 5.0, 0.7, 8.3, 0.0, 8.3
15151, 04:17:28, 16:16:17, 0, 562.1, 562.1, 7.7, 16.2, 0, 1.3, 7.7, 0.0, 7.7, +7.72, +7.72, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15152, 04:17:29, 16:16:18, 0, 566.3, 566.3, 0.0, 16.2, 0, 1.0, 7.7, 0.0, 7.7, -7.72, -15.44, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15153, 04:17:30, 16:16:19, 0, 566.5, 566.5, 0.0, 16.2, 0, 0.8, 7.7, 0.0, 7.7, +0.00, +7.72, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15154, 04:17:31, 16:16:20, 0, 563.0, 563.0, 0.0, 16.2, 0, 0.8, 7.7, 0.0, 7.7, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15155, 04:17:32, 16:16:21, 0, 564.0, 564.0, 0.0, 16.2, 0, 0.8, 7.7, 0.0, 7.7, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15156, 04:17:33, 16:16:22, 0, 564.7, 564.7, 0.0, 16.2, 0, 0.8, 7.7, 0.0, 7.7, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15157, 04:17:34, 16:16:23, 0, 562.6, 562.6, 2.4, 16.2, 0, 1.0, 7.7, 0.0, 7.7, +2.37, +2.37, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15158, 04:17:35, 16:16:24, 0, 564.6, 564.6, 0.0, 16.2, 0, 1.0, 7.7, 0.0, 7.7, -2.37, -4.73, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15159, 04:17:36, 16:16:25, 0, 564.4, 564.4, 0.0, 16.2, 0, 1.0, 7.7, 0.0, 7.7, +0.00, +2.37, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15160, 04:17:37, 16:16:26, 0, 566.6, 566.6, 0.0, 16.2, 0, 1.0, 7.7, 0.0, 7.7, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15161, 04:17:38, 16:16:27, 0, 569.6, 569.6, 0.0, 16.2, 0, 0.2, 2.4, 0.0, 2.4, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15162, 04:17:39, 16:16:28, 0, 568.0, 568.0, 0.0, 16.2, 0, 0.2, 2.4, 0.0, 2.4, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15163, 04:17:40, 16:16:29, 0, 569.1, 569.1, 0.0, 16.2, 0, 0.2, 2.4, 0.0, 2.4, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15164, 04:17:41, 16:16:30, 0, 567.1, 567.1, 0.0, 16.2, 0, 0.2, 2.4, 0.0, 2.4, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15165, 04:17:42, 16:16:31, 0, 569.1, 569.1, 0.0, 16.2, 0, 0.2, 2.4, 0.0, 2.4, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15166, 04:17:43, 16:16:32, 0, 568.1, 568.1, 1.6, 16.2, 0, 0.4, 2.4, 0.0, 2.4, +1.63, +1.63, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15167, 04:17:44, 16:16:33, 0, 566.7, 566.7, 5.7, 16.2, 0, 0.7, 5.7, 0.0, 5.7, +4.05, +2.42, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15168, 04:17:45, 16:16:34, 0, 569.0, 569.0, 3.9, 16.2, 0, 1.1, 5.7, 0.0, 5.7, -1.83, -5.88, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15169, 04:17:46, 16:16:35, 0, 566.2, 566.2, 0.0, 16.2, 0, 1.1, 5.7, 0.0, 5.7, -3.86, -2.03, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15170, 04:17:47, 16:16:36, 0, 569.2, 569.2, 0.0, 16.2, 0, 1.1, 5.7, 0.0, 5.7, +0.00, +3.86, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15171, 04:17:48, 16:16:37, 0, 566.7, 566.7, 0.7, 16.2, 0, 1.2, 5.7, 0.0, 5.7, +0.65, +0.65, 0.6, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15172, 04:17:49, 16:16:38, 0, 565.1, 565.1, 0.0, 16.2, 0, 1.2, 5.7, 0.0, 5.7, -0.65, -1.31, 0.6, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15173, 04:17:50, 16:16:39, 0, 565.1, 565.1, 0.0, 16.2, 0, 1.2, 5.7, 0.0, 5.7, +0.00, +0.65, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15174, 04:17:51, 16:16:40, 0, 563.9, 563.9, 0.0, 16.2, 0, 1.2, 5.7, 0.0, 5.7, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15175, 04:17:52, 16:16:41, 0, 564.2, 564.2, 0.0, 16.2, 0, 1.2, 5.7, 0.0, 5.7, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15176, 04:17:53, 16:16:42, 0, 564.8, 564.8, 0.0, 16.2, 0, 1.0, 5.7, 0.0, 5.7, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15177, 04:17:54, 16:16:43, 0, 562.3, 562.3, 0.0, 16.2, 422, 0.5, 3.9, 0.0, 3.9, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15178, 04:17:55, 16:16:44, 0, 566.4, 566.4, 0.0, 16.2, 0, 0.1, 0.7, 0.0, 0.7, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15179, 04:17:56, 16:16:45, 0, 561.9, 561.9, 0.5, 16.2, 0, 0.1, 0.7, 0.0, 0.7, +0.51, +0.51, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15180, 04:17:57, 16:16:46, 0, 564.7, 564.7, 0.0, 16.2, 0, 0.1, 0.7, 0.0, 0.7, -0.51, -1.01, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15181, 04:17:58, 16:16:47, 0, 567.0, 567.0, 0.0, 16.2, 0, 0.1, 0.5, 0.0, 0.5, +0.00, +0.51, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15182, 04:17:59, 16:16:48, 0, 565.1, 565.1, 0.0, 16.2, 0, 0.1, 0.5, 0.0, 0.5, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15183, 04:18:00, 16:16:49, 0, 566.5, 566.5, 0.0, 16.2, 0, 0.1, 0.5, 0.0, 0.5, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15184, 04:18:01, 16:16:50, 0, 568.8, 568.8, 0.0, 16.2, 0, 0.1, 0.5, 0.0, 0.5, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15185, 04:18:02, 16:16:51, 0, 566.0, 566.0, 3.0, 16.2, 0, 0.4, 3.0, 0.0, 3.0, +3.03, +3.03, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15186, 04:18:03, 16:16:52, 0, 569.6, 569.6, 0.0, 16.2, 0, 0.4, 3.0, 0.0, 3.0, -3.03, -6.05, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15187, 04:18:04, 16:16:53, 0, 566.8, 566.8, 0.0, 16.2, 423, 0.4, 3.0, 0.0, 3.0, +0.00, +3.03, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15188, 04:18:05, 16:16:54, 0, 564.7, 564.7, 0.0, 16.2, 0, 0.4, 3.0, 0.0, 3.0, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15189, 04:18:06, 16:16:55, 0, 563.2, 563.2, 0.0, 16.2, 0, 0.3, 3.0, 0.0, 3.0, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15190, 04:18:07, 16:16:56, 0, 564.6, 564.6, 0.0, 16.2, 0, 0.3, 3.0, 0.0, 3.0, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15191, 04:18:08, 16:16:57, 0, 565.9, 565.9, 0.0, 16.2, 0, 0.3, 3.0, 0.0, 3.0, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15192, 04:18:09, 16:16:58, 0, 565.7, 565.7, 0.6, 16.2, 0, 0.4, 3.0, 0.0, 3.0, +0.59, +0.59, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15193, 04:18:10, 16:16:59, 0, 564.5, 564.5, 2.2, 16.2, 0, 0.6, 3.0, 0.0, 3.0, +1.58, +0.99, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15194, 04:18:11, 16:17:00, 0, 564.1, 564.1, 0.0, 16.2, 0, 0.6, 3.0, 0.0, 3.0, -2.16, -3.74, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15195, 04:18:12, 16:17:01, 0, 567.3, 567.3, 0.0, 16.2, 0, 0.3, 2.2, 0.0, 2.2, +0.00, +2.16, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15196, 04:18:13, 16:17:02, 0, 562.3, 562.3, 1.4, 16.2, 0, 0.4, 2.2, 0.0, 2.2, +1.45, +1.45, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15197, 04:18:14, 16:17:03, 0, 568.0, 568.0, 0.0, 16.2, 0, 0.4, 2.2, 0.0, 2.2, -1.45, -2.90, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15198, 04:18:15, 16:17:04, 0, 564.5, 564.5, 3.2, 16.2, 0, 0.7, 3.2, 0.0, 3.2, +3.16, +4.61, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15199, 04:18:16, 16:17:05, 0, 565.4, 565.4, 1.1, 16.2, 0, 0.8, 3.2, 0.0, 3.2, -2.08, -5.25, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15200, 04:18:17, 16:17:06, 0, 563.1, 563.1, 0.0, 16.2, 0, 0.8, 3.2, 0.0, 3.2, -1.08, +1.01, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15201, 04:18:18, 16:17:07, 0, 563.9, 563.9, 1.9, 16.2, 0, 1.0, 3.2, 0.0, 3.2, +1.93, +3.01, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15202, 04:18:19, 16:17:08, 0, 562.2, 562.2, 0.0, 16.2, 0, 1.0, 3.2, 0.0, 3.2, -1.93, -3.87, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15203, 04:18:20, 16:17:09, 0, 568.2, 568.2, 3.1, 16.2, 0, 1.1, 3.2, 0.0, 3.2, +3.09, +5.03, 0.6, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15204, 04:18:21, 16:17:10, 0, 562.5, 562.5, 0.0, 16.2, 0, 1.1, 3.2, 0.0, 3.2, -3.09, -6.19, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15205, 04:18:22, 16:17:11, 0, 567.1, 567.1, 0.0, 16.2, 0, 1.1, 3.2, 0.0, 3.2, +0.00, +3.09, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15206, 04:18:23, 16:17:12, 0, 564.7, 564.7, 0.0, 16.2, 0, 0.9, 3.2, 0.0, 3.2, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15207, 04:18:24, 16:17:13, 0, 564.8, 564.8, 0.0, 16.2, 0, 0.9, 3.2, 0.0, 3.2, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15208, 04:18:25, 16:17:14, 0, 562.6, 562.6, 0.0, 16.2, 0, 0.6, 3.1, 0.0, 3.1, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15209, 04:18:26, 16:17:15, 0, 566.8, 566.8, 0.0, 16.2, 0, 0.5, 3.1, 0.0, 3.1, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15210, 04:18:27, 16:17:16, 0, 566.3, 566.3, 0.7, 16.2, 0, 0.6, 3.1, 0.0, 3.1, +0.68, +0.68, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15211, 04:18:28, 16:17:17, 0, 566.9, 566.9, 0.0, 16.2, 0, 0.4, 3.1, 0.0, 3.1, -0.68, -1.36, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15212, 04:18:29, 16:17:18, 0, 565.2, 565.2, 0.0, 16.2, 0, 0.4, 3.1, 0.0, 3.1, +0.00, +0.68, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15213, 04:18:30, 16:17:19, 0, 568.5, 568.5, 0.0, 16.2, 0, 0.1, 0.7, 0.0, 0.7, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15214, 04:18:31, 16:17:20, 0, 567.6, 567.6, 0.0, 16.2, 0, 0.1, 0.7, 0.0, 0.7, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.7, 8.3, 0.0, 8.3
15215, 04:18:32, 16:17:21, 0, 566.4, 566.4, 0.0, 16.2, 0, 0.1, 0.7, 0.0, 0.7, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.6, 8.3, 0.0, 8.3
15216, 04:18:33, 16:17:22, 0, 569.2, 569.2, 0.0, 16.2, 0, 0.1, 0.7, 0.0, 0.7, +0.00, +0.00, 0.5, 7.7, 0.0, 7.7, 0.6, 8.3, 0.0, 8.3
