#, times, sys, gyro, accel, mag, e_x, e_y, e_z, heading, compass, q_w, q_x, q_y, q_z, lin_acc_x, lin_acc_y, lin_acc_z, grav_x, grav_y, grav_z, r_mag_x, r_mag_y, r_mag_z, temp 
13665, 15:51:31, 3, 3, 3, 2, 245.625, 47.875, 37.813, 37.812500000000000000000, 37.8, 0.47430, 0.22882, -0.42755, 0.73480, -5.35000, 8.98000, -4.83000, 7.27000, -4.03000, 5.19000, -9.06250, 7.25000, -49.06250, 58.0
13666, 15:51:32, 3, 3, 3, 2, 245.000, 47.500, 37.063, 37.062500000000000000000, 37.1, 0.47107, 0.22791, -0.42761, 0.73706, -2.76000, 0.04000, 8.77999, 7.24000, -4.07000, 5.20000, -8.75000, 7.25000, -49.18750, 58.0
13667, 15:51:33, 3, 3, 3, 2, 247.313, 48.000, 36.875, 36.875000000000000000000, 36.9, 0.48602, 0.22351, -0.42834, 0.72827, 1.18000, -1.12000, -1.00000, 7.27000, -3.98000, 5.22000, -9.06250, 7.25000, -50.56250, 58.0
13668, 15:51:34, 3, 3, 3, 2, 244.000, 47.313, 38.500, 38.500000000000000000000, 38.5, 0.46368, 0.22882, -0.42743, 0.74158, -0.25000, 2.29000, 4.48000, 7.20000, -4.15000, 5.19000, -8.68750, 8.25000, -51.56250, 58.0
13669, 15:51:35, 3, 3, 3, 2, 244.563, 47.125, 36.938, 36.937500000000000000000, 36.9, 0.46924, 0.22833, -0.41974, 0.74261, -8.95000, 1.75000, 2.24000, 7.23000, -3.89000, 5.35000, -7.56250, 7.50000, -49.50000, 58.0
13670, 15:51:36, 3, 3, 3, 2, 246.125, 48.750, 30.563, 30.562500000000000000000, 30.6, 0.48303, 0.25256, -0.39050, 0.74188, -4.45000, -2.58000, 16.20000, 7.37000, -3.28000, 5.56000, -8.68750, 4.56250, -50.37500, 58.0
13671, 15:51:37, 3, 3, 3, 2, 243.375, 47.438, 33.438, 33.437500000000000000000, 33.4, 0.46472, 0.24384, -0.39813, 0.75238, 0.87000, 1.79000, 7.39000, 7.22000, -3.65000, 5.53000, -7.56250, 4.00000, -49.50000, 58.0
13672, 15:51:38, 3, 3, 3, 2, 242.063, 46.688, 37.250, 37.250000000000000000000, 37.3, 0.45239, 0.23267, -0.41241, 0.75574, 1.82000, 3.97000, -1.74000, 7.10000, -4.04000, 5.40000, -8.37500, 6.87500, -50.87500, 58.0
13673, 15:51:39, 3, 3, 3, 2, 239.313, 45.188, 38.688, 38.687500000000000000000, 38.7, 0.43463, 0.22705, -0.41357, 0.76715, -3.01000, 5.15000, 0.47000, 6.94000, -4.28000, 5.44000, -7.87500, 6.37500, -49.06250, 58.0
13674, 15:51:40, 3, 3, 3, 2, 237.500, 43.750, 42.875, 42.875000000000000000000, 42.9, 0.42078, 0.21149, -0.43671, 0.76648, 7.92000, -10.02000, 5.97000, 6.75000, -4.92000, 5.12000, -7.56250, 4.75000, -50.00000, 58.0
13675, 15:51:41, 3, 3, 3, 2, 238.375, 44.000, 41.563, 41.562500000000000000000, 41.6, 0.42786, 0.21307, -0.43097, 0.76538, -10.17000, 8.40000, -4.77000, 6.83000, -4.72000, 5.20000, -7.87500, 5.06250, -51.37500, 58.0
13676, 15:51:42, 3, 3, 3, 2, 230.875, 40.438, 49.375, 49.375000000000000000000, 49.4, 0.37164, 0.19525, -0.46313, 0.78052, 4.73000, -0.73000, 9.58000, 6.37000, -5.70000, 4.79000, -8.37500, 7.87500, -49.06250, 58.0
13677, 15:51:43, 3, 3, 3, 2, 229.875, 38.750, 50.813, 50.812500000000000000000, 50.8, 0.36444, 0.18091, -0.47034, 0.78308, -0.68000, 5.35000, 6.95000, 6.14000, -5.93000, 4.82000, -8.00000, 9.25000, -49.50000, 58.0
13678, 15:51:44, 3, 3, 3, 2, 224.188, 36.625, 51.438, 51.437500000000000000000, 51.4, 0.32574, 0.18317, -0.46558, 0.80225, -5.18000, 6.06000, 6.56000, 5.85000, -6.15000, 4.89000, -8.25000, 9.50000, -49.50000, 58.0
13679, 15:51:45, 3, 3, 3, 2, 230.938, 40.375, 51.750, 51.750000000000000000000, 51.8, 0.37103, 0.18658, -0.48334, 0.77069, 3.42000, -5.04000, 0.67000, 6.33000, -5.94000, 4.54000, -8.56250, 9.50000, -48.50000, 58.0
13680, 15:51:46, 3, 3, 3, 2, 231.875, 41.500, 46.063, 46.062500000000000000000, 46.1, 0.38403, 0.20447, -0.44635, 0.78192, -2.35000, 3.76000, -3.11000, 6.52000, -5.41000, 4.92000, -8.25000, 8.37500, -49.87500, 59.0
13681, 15:51:47, 3, 3, 3, 2, 236.688, 43.938, 47.688, 47.687500000000000000000, 47.7, 0.40820, 0.21118, -0.45917, 0.76025, 0.31000, 1.23000, 5.15000, 6.82000, -5.15000, 4.79000, -9.37500, 9.56250, -49.87500, 59.0
13682, 15:51:48, 3, 3, 3, 2, 236.625, 44.250, 45.438, 45.437500000000000000000, 45.4, 0.41138, 0.21478, -0.45038, 0.76276, -2.87000, -2.56000, 6.16000, 6.84000, -5.12000, 4.79000, -7.50000, 9.25000, -48.50000, 59.0
13683, 15:51:49, 3, 3, 3, 2, 235.375, 43.125, 45.813, 45.812500000000000000000, 45.8, 0.40369, 0.20831, -0.45001, 0.76886, 0.30000, -2.35000, 4.50000, 6.68000, -5.21000, 4.92000, -7.75000, 8.87500, -48.37500, 58.0
13684, 15:51:50, 3, 3, 3, 2, 234.813, 42.188, 46.938, 46.937500000000000000000, 46.9, 0.39960, 0.19995, -0.45544, 0.77002, -1.20000, -0.46000, 8.39000, 6.57000, -5.28000, 5.00000, -8.50000, 8.75000, -49.50000, 59.0
13685, 15:51:51, 3, 3, 3, 2, 236.250, 43.063, 48.313, 48.312500000000000000000, 48.3, 0.40662, 0.19989, -0.46606, 0.75995, -4.46000, -2.87000, 2.63000, 6.68000, -5.28000, 4.84000, -8.18750, 11.75000, -49.37500, 58.0
13686, 15:51:52, 3, 3, 3, 2, 233.000, 42.125, 46.438, 46.437500000000000000000, 46.4, 0.39056, 0.20203, -0.45569, 0.77393, -0.69000, -0.45000, 8.14000, 6.55000, -5.36000, 4.93000, -8.18750, 10.68750, -49.87500, 58.0
13687, 15:51:53, 3, 3, 3, 2, 235.563, 42.938, 49.375, 49.375000000000000000000, 49.4, 0.40057, 0.20056, -0.47302, 0.75867, -1.65000, -3.24000, 9.56000, 6.70000, -5.46000, 4.62000, -7.68750, 10.25000, -49.87500, 59.0
13688, 15:51:54, 3, 3, 3, 2, 239.875, 44.813, 43.625, 43.625000000000000000000, 43.6, 0.43414, 0.21075, -0.44598, 0.75378, 10.50999, 5.04000, -5.46000, 6.86000, -4.79000, 5.09000, -8.37500, 8.37500, -49.00000, 58.0
13689, 15:51:55, 3, 3, 3, 2, 235.938, 42.438, 48.188, 48.187500000000000000000, 48.2, 0.40515, 0.19580, -0.46472, 0.76257, -4.08000, -1.72000, -1.30000, 6.64000, -5.27000, 4.91000, -8.37500, 11.06250, -49.87500, 58.0
13690, 15:51:56, 3, 3, 3, 2, 234.063, 43.250, 42.688, 42.687500000000000000000, 42.7, 0.39819, 0.22034, -0.42896, 0.78027, -3.31000, 7.49000, 3.15000, 6.70000, -5.03000, 5.08000, -8.75000, 8.00000, -49.75000, 58.0
13691, 15:51:57, 3, 3, 3, 2, 238.438, 44.250, 44.000, 44.000000000000000000000, 44.0, 0.42480, 0.21075, -0.44531, 0.75946, 1.20000, -3.71000, 7.84000, 6.84000, -4.87000, 5.04000, -7.68750, 8.06250, -50.75000, 58.0
13692, 15:51:58, 3, 3, 3, 2, 241.063, 46.688, 40.813, 40.812500000000000000000, 40.8, 0.44299, 0.22974, -0.42847, 0.75323, -1.12000, 7.26000, -1.25000, 7.11000, -4.33000, 5.17000, -9.56250, 9.50000, -47.25000, 58.0
13693, 15:51:59, 3, 3, 3, 2, 243.750, 47.688, 44.125, 44.125000000000000000000, 44.1, 0.45630, 0.21790, -0.45880, 0.73065, 3.75000, -6.63000, -1.36000, 7.22000, -4.62000, 4.74000, -10.25000, 7.75000, -49.75000, 58.0
13694, 15:52:00, 3, 3, 3, 2, 240.313, 46.250, 43.438, 43.437500000000000000000, 43.4, 0.43384, 0.22650, -0.44092, 0.75244, 0.40000, -3.84000, 9.18000, 7.09000, -4.57000, 4.98000, -7.18750, 5.00000, -49.25000, 58.0
13695, 15:52:01, 3, 3, 3, 2, 233.625, 43.500, 45.875, 45.875000000000000000000, 45.9, 0.39160, 0.21863, -0.44696, 0.77399, -6.67000, 9.00000, 17.66999, 6.75000, -5.00000, 5.05000, -8.25000, 7.25000, -48.37500, 58.0
13696, 15:52:02, 3, 3, 3, 2, 238.375, 45.625, 42.313, 42.312500000000000000000, 42.3, 0.42474, 0.22656, -0.43646, 0.76013, 1.78000, 2.98000, 14.59999, 6.99000, -4.48000, 5.21000, -8.00000, 5.37500, -50.25000, 58.0
13697, 15:52:03, 3, 3, 3, 2, 237.563, 46.250, 40.375, 40.375000000000000000000, 40.4, 0.42096, 0.23907, -0.42401, 0.76538, 2.53000, 3.41000, 5.49000, 7.07000, -4.49000, 5.08000, -7.56250, 5.37500, -50.25000, 58.0
13698, 15:52:04, 3, 3, 3, 2, 232.500, 41.500, 48.188, 48.187500000000000000000, 48.2, 0.38098, 0.20337, -0.45148, 0.78082, -5.15000, 0.00000, 1.35000, 6.48000, -5.39000, 4.99000, -7.18750, 7.37500, -48.87500, 58.0
13699, 15:52:05, 3, 3, 3, 2, 235.625, 44.813, 44.750, 44.750000000000000000000, 44.8, 0.40479, 0.22491, -0.44470, 0.76666, -1.39000, 1.51000, 5.33000, 6.89000, -4.90000, 4.94000, -8.25000, 8.50000, -48.87500, 58.0
13700, 15:52:06, 3, 3, 3, 2, 236.063, 45.313, 44.188, 44.187500000000000000000, 44.2, 0.40771, 0.22900, -0.44238, 0.76526, -4.43000, 4.73000, -2.41000, 6.96000, -4.80000, 4.95000, -9.06250, 7.75000, -48.75000, 58.0
13701, 15:52:07, 3, 3, 3, 2, 237.125, 46.563, 41.375, 41.375000000000000000000, 41.4, 0.41644, 0.24133, -0.42877, 0.76453, -6.18000, -0.76000, -7.37000, 7.15000, -4.43000, 5.02000, -9.06250, 4.75000, -50.18750, 58.0
13702, 15:52:08, 3, 3, 3, 2, 233.750, 43.375, 41.313, 41.312500000000000000000, 41.3, 0.39771, 0.22528, -0.42017, 0.78394, -7.42000, 8.23000, -1.78000, 6.76000, -4.67000, 5.33000, -7.87500, 7.37500, -49.18750, 58.0
13703, 15:52:09, 3, 3, 3, 2, 227.813, 40.188, 46.563, 46.562500000000000000000, 46.6, 0.35400, 0.20917, -0.44025, 0.79822, 1.49000, 3.80000, 7.42000, 6.33000, -5.44000, 5.14000, -7.50000, 7.37500, -48.75000, 58.0
13704, 15:52:10, 3, 3, 3, 2, 231.688, 41.375, 46.875, 46.875000000000000000000, 46.9, 0.38306, 0.20428, -0.44543, 0.78302, -1.73000, 4.10000, -3.68000, 6.48000, -5.30000, 5.09000, -7.18750, 8.50000, -49.06250, 58.0
13705, 15:52:11, 3, 3, 3, 2, 234.375, 42.750, 44.000, 44.000000000000000000000, 44.0, 0.40100, 0.20673, -0.44550, 0.77332, -7.18000, -3.04000, -7.60000, 6.63000, -5.13000, 5.07000, -6.75000, 5.87500, -50.68750, 58.0
13706, 15:52:12, 3, 3, 3, 2, 231.313, 42.063, 50.625, 50.625000000000000000000, 50.6, 0.37158, 0.20703, -0.47113, 0.77271, 3.04000, 3.50000, 6.27000, 6.56000, -5.45000, 4.82000, -8.75000, 8.87500, -49.25000, 58.0
13707, 15:52:13, 3, 3, 3, 2, 229.313, 40.813, 47.500, 47.500000000000000000000, 47.5, 0.36285, 0.20758, -0.44885, 0.78979, -2.48000, 2.87000, -3.46000, 6.41000, -5.51000, 4.96000, -6.87500, 4.06250, -49.68750, 58.0
13708, 15:52:14, 3, 3, 3, 2, 231.375, 42.625, 44.063, 44.062500000000000000000, 44.1, 0.37927, 0.22192, -0.43188, 0.78766, -4.90000, 6.70000, -8.84000, 6.69000, -5.11000, 5.01000, -7.75000, 4.50000, -49.18750, 58.0
13709, 15:52:15, 3, 3, 3, 2, 236.000, 45.563, 39.750, 39.750000000000000000000, 39.8, 0.41205, 0.23956, -0.41681, 0.77399, -13.22000, 6.69000, 1.49000, 7.00000, -4.36000, 5.29000, -8.56250, 6.37500, -48.75000, 58.0
13710, 15:52:16, 3, 3, 3, 2, 239.313, 46.750, 38.188, 38.187500000000000000000, 38.2, 0.43396, 0.24170, -0.41541, 0.76208, 1.50000, 4.06000, 11.59999, 7.14000, -4.15000, 5.27000, -7.50000, 4.87500, -49.18750, 58.0
13711, 15:52:17, 3, 3, 3, 2, 236.438, 45.375, 40.313, 40.312500000000000000000, 40.3, 0.41449, 0.23560, -0.42078, 0.77179, -2.99000, -1.93000, 1.15000, 6.98000, -4.45000, 5.24000, -6.75000, 3.75000, -49.56250, 59.0
13712, 15:52:18, 3, 3, 3, 2, 233.250, 43.813, 41.438, 41.437500000000000000000, 41.4, 0.39374, 0.23047, -0.42383, 0.78247, -3.91000, 3.01000, 5.85000, 6.80000, -4.72000, 5.24000, -7.87500, 3.75000, -49.50000, 59.0
13713, 15:52:19, 3, 3, 3, 2, 232.375, 42.875, 44.625, 44.625000000000000000000, 44.6, 0.38800, 0.21472, -0.44525, 0.77789, 2.62000, -10.11000, 0.98000, 6.66000, -5.15000, 5.01000, -8.00000, 6.06250, -50.50000, 58.0
13714, 15:52:20, 3, 3, 3, 2, 233.000, 42.375, 44.875, 44.875000000000000000000, 44.9, 0.38940, 0.21271, -0.43988, 0.78076, -2.34000, -3.98000, 14.14000, 6.64000, -5.09000, 5.10000, -7.50000, 7.18750, -49.50000, 58.0
13715, 15:52:21, 3, 3, 3, 2, 235.813, 42.250, 40.563, 40.562500000000000000000, 40.6, 0.41376, 0.20898, -0.41895, 0.78076, -3.57000, -2.56000, 0.60000, 6.62000, -4.80000, 5.39000, -7.50000, 3.87500, -50.06250, 58.0
13716, 15:52:22, 3, 3, 3, 2, 235.000, 43.375, 42.125, 42.125000000000000000000, 42.1, 0.40503, 0.21924, -0.42731, 0.77802, -2.08000, 1.61000, -4.06000, 6.75000, -4.63000, 5.38000, -8.37500, 5.68750, -48.56250, 58.0
13717, 15:52:23, 3, 3, 3, 2, 232.563, 41.500, 43.563, 43.562500000000000000000, 43.6, 0.38904, 0.20819, -0.43091, 0.78717, 3.81000, 6.76000, 2.33000, 6.50000, -5.03000, 5.34000, -7.50000, 3.18750, -50.50000, 58.0
13718, 15:52:24, 3, 3, 3, 2, 233.250, 42.375, 44.438, 44.437500000000000000000, 44.4, 0.39063, 0.21594, -0.43011, 0.78467, 0.91000, 0.67000, 5.36000, 6.61000, -4.96000, 5.26000, -8.56250, 4.68750, -48.56250, 58.0
13719, 15:52:25, 3, 3, 3, 2, 232.938, 42.188, 45.375, 45.375000000000000000000, 45.4, 0.38495, 0.21442, -0.42932, 0.78839, 2.30000, 11.66999, 2.05000, 6.55000, -5.01000, 5.29000, -8.37500, 3.87500, -49.50000, 58.0
13720, 15:52:26, 3, 3, 3, 2, 233.438, 42.875, 44.313, 44.312500000000000000000, 44.3, 0.39282, 0.21649, -0.43756, 0.77936, -2.57000, -2.66000, -0.67000, 6.68000, -5.00000, 5.14000, -8.25000, 8.00000, -50.37500, 58.0
13721, 15:52:27, 3, 3, 3, 2, 227.563, 39.625, 47.875, 47.875000000000000000000, 47.9, 0.35138, 0.20276, -0.44800, 0.79675, -6.01000, -5.59000, 1.51000, 6.26000, -5.68000, 4.95000, -7.87500, 5.00000, -48.56250, 58.0
13722, 15:52:28, 3, 3, 3, 2, 229.063, 41.500, 47.813, 47.812500000000000000000, 47.8, 0.36011, 0.21490, -0.45007, 0.78839, -3.50000, 7.22000, 4.63000, 6.48000, -5.42000, 4.96000, -8.37500, 8.06250, -48.87500, 58.0
13723, 15:52:29, 3, 3, 3, 2, 226.313, 39.750, 46.688, 46.687500000000000000000, 46.7, 0.34375, 0.21082, -0.43823, 0.80334, -8.89000, 8.75000, 7.87000, 6.24000, -5.48000, 5.20000, -8.37500, 7.37500, -48.50000, 58.0
13724, 15:52:30, 3, 3, 3, 2, 224.313, 37.563, 50.188, 50.187500000000000000000, 50.2, 0.32727, 0.19287, -0.45905, 0.80310, -1.15000, 3.27000, -8.60000, 5.98000, -5.99000, 4.94000, -7.50000, 7.00000, -50.75000, 58.0
13725, 15:52:31, 3, 3, 3, 2, 226.063, 39.750, 51.188, 51.187500000000000000000, 51.2, 0.33704, 0.20526, -0.46735, 0.79114, 1.43000, 8.61000, 2.99000, 6.27000, -5.89000, 4.69000, -9.06250, 8.50000, -49.00000, 58.0
13726, 15:52:32, 3, 3, 3, 2, 224.938, 39.813, 48.375, 48.375000000000000000000, 48.4, 0.33405, 0.21393, -0.44464, 0.80304, -6.63000, 13.70000, 6.63000, 6.28000, -5.60000, 5.03000, -9.37500, 8.50000, -49.18750, 58.0
13727, 15:52:33, 3, 3, 3, 2, 233.875, 43.750, 46.125, 46.125000000000000000000, 46.1, 0.39252, 0.21997, -0.44910, 0.77191, -5.52000, 8.31000, -13.27000, 6.77000, -4.92000, 5.09000, -8.56250, 7.37500, -47.25000, 58.0
13728, 15:52:34, 3, 3, 3, 2, 227.375, 40.625, 49.188, 49.187500000000000000000, 49.2, 0.34741, 0.21124, -0.45563, 0.79187, 5.38000, 3.36000, 7.83000, 6.40000, -5.60000, 4.87000, -8.00000, 4.06250, -49.75000, 58.0
13729, 15:52:35, 3, 3, 3, 2, 222.938, 39.000, 52.438, 52.437500000000000000000, 52.4, 0.31421, 0.21014, -0.46808, 0.79877, 5.61000, -0.52000, 8.77999, 6.18000, -6.03000, 4.64000, -8.56250, 7.75000, -48.37500, 58.0
13730, 15:52:36, 3, 3, 3, 2, 220.063, 36.188, 54.375, 54.375000000000000000000, 54.4, 0.29193, 0.19360, -0.47687, 0.80615, 2.10000, -0.97000, 13.93999, 5.79000, -6.43000, 4.61000, -9.37500, 7.06250, -48.75000, 58.0
13731, 15:52:37, 3, 3, 3, 2, 221.688, 36.063, 58.500, 58.500000000000000000000, 58.5, 0.30005, 0.18097, -0.50629, 0.78796, 2.84000, 4.16000, 2.40000, 5.81000, -6.70000, 4.17000, -9.00000, 8.56250, -48.75000, 58.0
13732, 15:52:38, 3, 3, 3, 2, 222.875, 37.813, 57.188, 57.187500000000000000000, 57.2, 0.30890, 0.19421, -0.49829, 0.78644, -1.22000, 0.51000, 5.52000, 5.96000, -6.54000, 4.21000, -8.25000, 8.56250, -48.25000, 58.0
13733, 15:52:39, 3, 3, 3, 2, 220.438, 36.063, 57.875, 57.875000000000000000000, 57.9, 0.29236, 0.18665, -0.50055, 0.79321, -4.54000, -1.90000, 7.47000, 5.79000, -6.76000, 4.10000, -8.87500, 9.25000, -50.25000, 58.0
13734, 15:52:40, 3, 3, 3, 2, 222.063, 37.438, 56.188, 56.187500000000000000000, 56.2, 0.30469, 0.19489, -0.49146, 0.79224, -8.47000, 1.71000, 12.22000, 5.96000, -6.47000, 4.32000, -9.25000, 10.06250, -49.00000, 58.0
13735, 15:52:41, 3, 3, 3, 2, 218.875, 35.125, 55.500, 55.500000000000000000000, 55.5, 0.28461, 0.18683, -0.47943, 0.80884, 1.36000, 6.17000, 9.68999, 5.64000, -6.56000, 4.61000, -8.06250, 5.87500, -50.25000, 58.0
13736, 15:52:42, 3, 3, 3, 2, 225.875, 36.938, 56.250, 56.250000000000000000000, 56.3, 0.33118, 0.17133, -0.50140, 0.78076, 0.08000, 4.25000, 0.68000, 5.88000, -6.56000, 4.29000, -6.87500, 12.18750, -48.06250, 58.0
13737, 15:52:43, 3, 3, 3, 2, 227.063, 38.563, 56.563, 56.562500000000000000000, 56.6, 0.33765, 0.18402, -0.50110, 0.77527, 8.42000, 4.27000, 9.14000, 6.13000, -6.28000, 4.36000, -8.06250, 10.18750, -47.06250, 58.0
13738, 15:52:44, 3, 3, 3, 2, 234.188, 43.250, 50.938, 50.937500000000000000000, 50.9, 0.38928, 0.20624, -0.47760, 0.76013, -3.15000, 2.84000, 6.43000, 6.71000, -5.40000, 4.67000, -8.37500, 9.37500, -48.50000, 58.0
13739, 15:52:45, 3, 3, 3, 2, 231.375, 42.125, 49.938, 49.937500000000000000000, 49.9, 0.37256, 0.20868, -0.46674, 0.77448, -2.13000, -4.33000, 3.98000, 6.60000, -5.43000, 4.78000, -7.68750, 5.56250, -48.37500, 58.0
13740, 15:52:46, 3, 3, 3, 2, 231.000, 42.750, 49.750, 49.750000000000000000000, 49.8, 0.37000, 0.21606, -0.46497, 0.77472, 1.40000, -0.57000, 9.73000, 6.65000, -5.49000, 4.65000, -8.06250, 5.68750, -47.87500, 58.0
13741, 15:52:47, 3, 3, 3, 2, 236.000, 44.750, 45.250, 45.250000000000000000000, 45.3, 0.40680, 0.22229, -0.44818, 0.76434, -4.56000, 7.30000, 6.55000, 6.90000, -4.94000, 4.89000, -7.68750, 7.25000, -49.37500, 58.0
13742, 15:52:48, 3, 3, 3, 2, 228.250, 40.750, 50.750, 50.750000000000000000000, 50.8, 0.35284, 0.20831, -0.45837, 0.78864, -2.12000, 3.86000, 10.09999, 6.39000, -5.64000, 4.83000, -8.75000, 8.25000, -47.50000, 58.0
13743, 15:52:49, 3, 3, 3, 2, 230.000, 41.375, 52.688, 52.687500000000000000000, 52.7, 0.35858, 0.20129, -0.48303, 0.77301, -8.36000, 9.60000, -1.91000, 6.44000, -5.90000, 4.43000, -8.37500, 7.18750, -49.06250, 58.0
13744, 15:52:50, 3, 3, 3, 2, 225.125, 38.938, 50.688, 50.687500000000000000000, 50.7, 0.33167, 0.20258, -0.46161, 0.79742, -5.31000, 8.90000, 8.76000, 6.15000, -5.86000, 4.88000, -8.06250, 5.18750, -49.87500, 58.0
13745, 15:52:51, 3, 3, 3, 2, 229.938, 41.563, 47.500, 47.500000000000000000000, 47.5, 0.36639, 0.21271, -0.44983, 0.78625, -6.79000, 2.18000, -0.77000, 6.52000, -5.53000, 4.79000, -7.25000, 6.00000, -49.56250, 58.0
13746, 15:52:52, 3, 3, 3, 2, 226.625, 40.375, 53.125, 53.125000000000000000000, 53.1, 0.33789, 0.20715, -0.47827, 0.78375, -3.41000, -10.07000, -0.06000, 6.33000, -5.97000, 4.51000, -8.37500, 6.06250, -49.50000, 58.0
13747, 15:52:53, 3, 3, 3, 2, 229.125, 40.750, 51.375, 51.375000000000000000000, 51.4, 0.35706, 0.20245, -0.47186, 0.78027, -2.13000, 0.11000, -1.33000, 6.40000, -5.76000, 4.67000, -7.56250, 6.25000, -49.06250, 58.0
13748, 15:52:54, 3, 3, 3, 2, 227.875, 39.563, 50.625, 50.625000000000000000000, 50.6, 0.35010, 0.19720, -0.46545, 0.78857, -3.57000, 3.27000, 5.67000, 6.26000, -5.92000, 4.66000, -6.50000, 6.75000, -49.87500, 58.0
13749, 15:52:55, 3, 3, 3, 2, 228.625, 41.625, 48.750, 48.750000000000000000000, 48.8, 0.35358, 0.21466, -0.45343, 0.78949, 4.78000, 8.11000, 3.13000, 6.46000, -5.53000, 4.87000, -8.00000, 6.68750, -49.37500, 58.0
13750, 15:52:56, 3, 3, 3, 2, 230.000, 41.688, 49.813, 49.812500000000000000000, 49.8, 0.36395, 0.21033, -0.46381, 0.77985, 1.64000, -3.53000, 8.44000, 6.55000, -5.63000, 4.63000, -7.56250, 6.25000, -48.06250, 58.0
13751, 15:52:57, 3, 3, 3, 2, 225.750, 39.875, 51.375, 51.375000000000000000000, 51.4, 0.33466, 0.20789, -0.46625, 0.79205, -7.36000, 5.30000, 9.39000, 6.28000, -6.03000, 4.50000, -8.56250, 6.00000, -50.50000, 58.0
13752, 15:52:58, 3, 3, 3, 2, 225.125, 38.813, 52.125, 52.125000000000000000000, 52.1, 0.33014, 0.19940, -0.47046, 0.79364, 1.16000, 7.35000, 6.83000, 6.10000, -6.01000, 4.75000, -7.87500, 7.68750, -49.50000, 58.0
13753, 15:52:59, 3, 3, 3, 2, 218.688, 34.563, 53.938, 53.937500000000000000000, 53.9, 0.28558, 0.18274, -0.47394, 0.81268, -6.91000, 13.12000, -3.92000, 5.58000, -6.48000, 4.78000, -7.50000, 9.18750, -49.50000, 58.0
13754, 15:53:00, 3, 3, 3, 2, 223.750, 36.750, 53.063, 53.062500000000000000000, 53.1, 0.32117, 0.18518, -0.47681, 0.79700, -1.40000, 1.43000, 9.43999, 5.89000, -6.28000, 4.67000, -7.06250, 10.00000, -49.00000, 58.0
13755, 15:53:01, 3, 3, 3, 2, 220.000, 35.875, 54.500, 54.500000000000000000000, 54.5, 0.29553, 0.18567, -0.48566, 0.80145, 0.43000, -5.72000, -7.95000, 5.73000, -6.55000, 4.50000, -6.68750, 8.87500, -51.75000, 58.0
13756, 15:53:02, 3, 3, 3, 2, 224.438, 38.313, 53.250, 53.250000000000000000000, 53.3, 0.32611, 0.19281, -0.48456, 0.78845, -5.66000, -1.43000, -3.26000, 6.08000, -6.26000, 4.47000, -7.50000, 7.00000, -49.00000, 58.0
13757, 15:53:03, 3, 3, 3, 2, 231.438, 41.750, 48.188, 48.187500000000000000000, 48.2, 0.37579, 0.20721, -0.45667, 0.77930, -0.50000, 7.06000, -11.63000, 6.49000, -5.50000, 4.85000, -7.50000, 7.37500, -48.37500, 58.0
13758, 15:53:04, 3, 3, 3, 2, 227.750, 38.563, 55.625, 55.625000000000000000000, 55.6, 0.34363, 0.18176, -0.49658, 0.77606, 2.33000, -10.77999, -2.28000, 6.13000, -6.23000, 4.43000, -7.06250, 6.56250, -50.18750, 58.0
13759, 15:53:05, 3, 3, 3, 2, 232.938, 42.625, 49.250, 49.250000000000000000000, 49.3, 0.38373, 0.20819, -0.46564, 0.76978, -0.62000, -0.35000, 1.30000, 6.64000, -5.46000, 4.70000, -7.87500, 8.00000, -49.25000, 58.0
13760, 15:53:06, 3, 3, 3, 2, 229.563, 41.875, 45.938, 45.937500000000000000000, 45.9, 0.36365, 0.22192, -0.43695, 0.79224, -5.48000, 11.32000, 11.18000, 6.56000, -5.20000, 5.09000, -6.68750, 7.56250, -48.50000, 58.0
13761, 15:53:07, 3, 3, 3, 2, 226.313, 39.375, 50.250, 50.250000000000000000000, 50.3, 0.34027, 0.20215, -0.46057, 0.79449, 2.12000, 8.25000, -2.45000, 6.19000, -5.82000, 4.89000, -7.50000, 6.50000, -49.75000, 58.0
13762, 15:53:08, 3, 3, 3, 2, 219.313, 35.250, 51.500, 51.500000000000000000000, 51.5, 0.29224, 0.18939, -0.45856, 0.81763, -5.00000, 9.81000, 0.80000, 5.67000, -6.22000, 5.02000, -7.18750, 6.87500, -49.25000, 58.0
13763, 15:53:09, 3, 3, 3, 2, 220.938, 35.438, 52.875, 52.875000000000000000000, 52.9, 0.30194, 0.18341, -0.47009, 0.80884, 2.27000, 0.63000, 5.99000, 5.68000, -6.20000, 5.03000, -6.06250, 9.06250, -49.37500, 58.0
13764, 15:53:10, 3, 3, 3, 2, 217.750, 33.438, 53.875, 53.875000000000000000000, 53.9, 0.27960, 0.17578, -0.47284, 0.81689, 1.72000, 10.86000, -5.28000, 5.40000, -6.61000, 4.81000, -7.56250, 11.00000, -48.87500, 58.0
13765, 15:53:11, 3, 3, 3, 2, 218.313, 32.125, 56.938, 56.937500000000000000000, 56.9, 0.28131, 0.16046, -0.49310, 0.80743, 3.03000, 3.37000, 6.75000, 5.26000, -6.92000, 4.53000, -6.56250, 10.25000, -49.87500, 58.0
13766, 15:53:12, 3, 3, 3, 2, 217.813, 33.750, 52.875, 52.875000000000000000000, 52.9, 0.28223, 0.17841, -0.46759, 0.81848, 4.42000, 13.56000, 4.04000, 5.45000, -6.51000, 4.89000, -7.18750, 10.50000, -49.18750, 58.0
